hitsArrived,avgRewardsArrived,hitsCompleted
2251.0,0.1494669035984007,17614.0
4402.0,0.2171490231712858,9542.0
14007.0,0.08469979296066253,9508.0
8839.0,0.07437266659124335,12431.0
9180.0,0.08866230936819172,8540.0
41528.0,0.07562945482565979,10152.0
4776.0,0.2781930485762144,6127.0
3920.0,0.16158673469387755,5752.0
27800.0,0.047379136690647486,9996.0
10031.0,0.16957132888047055,20103.0
6778.0,0.2197831218648569,7354.0
5519.0,0.13124297880050734,7522.0
3840.0,0.19416666666666668,8021.0
3937.0,0.09628143256286513,7880.0
4188.0,0.172378223495702,8211.0
4793.0,0.07949509701648237,6272.0
4224.0,0.08217566287878789,10794.0
10208.0,0.0927419670846395,9658.0
2798.0,0.17294138670478912,6875.0
2657.0,0.23843808806925101,5946.0
6189.0,0.06325739214735822,5301.0
1540.0,0.1651688311688312,6779.0
1512.0,0.28595238095238096,5932.0
2111.0,0.16887257224064425,4668.0
2253.0,0.14481136262760763,4656.0
11161.0,0.09607920437236805,5167.0
15850.0,0.11180441640378548,14154.0
11683.0,0.09707010185739963,11886.0
9286.0,0.17446370880895973,8322.0
11932.0,0.16190831377807577,8811.0
6870.0,0.12053566229985445,7392.0
13573.0,0.13279893907021292,11296.0
15626.0,0.06792269294765134,6644.0
17001.0,0.07495147344273866,9824.0
50392.0,0.0550381012859184,11999.0
48980.0,0.05363086974275215,9127.0
18360.0,0.06210457516339869,10304.0
5637.0,0.11182898704984921,10630.0
8994.0,0.07662441627751834,14662.0
5620.0,0.10672064056939501,11088.0
4113.0,0.09404327741308048,9648.0
4151.0,0.09891351481570705,9911.0
4599.0,0.09545118504022614,8467.0
2673.0,0.12286943509165732,7664.0
7175.0,0.13575470383275262,4818.0
4056.0,0.08280571992110454,4790.0
2149.0,0.14713820381572823,5063.0
3253.0,0.158905625576391,4138.0
2248.0,0.1748976868327402,4363.0
7358.0,0.22270318021201416,8630.0
13987.0,0.09051476370915851,10612.0
12698.0,0.052842967396440385,12173.0
6326.0,0.15611602908631048,6779.0
25572.0,0.06642890661661192,7922.0
30266.0,0.0662489261878015,11941.0
17779.0,0.12113673434951347,10313.0
10326.0,0.09640615920976177,8299.0
17628.0,0.09772861356932154,19946.0
7026.0,0.13162823797324225,10492.0
8703.0,0.06303458577502011,10626.0
4541.0,0.11231887249504514,7681.0
8042.0,0.06692489430489929,8784.0
3198.0,0.11320200125078174,8336.0
2516.0,0.18406995230524642,8549.0
2197.0,0.11105598543468366,8455.0
4967.0,0.08200724783571572,7828.0
1900.0,0.1823421052631579,9526.0
2970.0,0.11852525252525252,7407.0
5830.0,0.07950600343053173,8048.0
2261.0,0.13815568332596195,8041.0
15497.0,0.06188359037233013,6490.0
2818.0,0.11858410220014196,6747.0
4210.0,0.1159144893111639,6118.0
3239.0,0.10154368632293917,7045.0
10411.0,0.13552972817212564,11611.0
8261.0,0.04677157729088488,12400.0
3905.0,0.11868373879641485,5122.0
3544.0,0.1413374717832957,5913.0
3273.0,0.28194622670333025,5409.0
7274.0,0.14455870222711026,4801.0
5206.0,0.11317518248175183,4592.0
3116.0,0.1300770218228498,4895.0
6056.0,0.2355118890356671,4985.0
3170.0,0.13050473186119874,5504.0
3438.0,0.14592495636998254,4977.0
2185.0,0.13912585812356978,5863.0
1915.0,0.16479373368146213,7247.0
2539.0,0.12084285151634501,6435.0
3893.0,0.17577703570511172,6687.0
11249.0,0.07013245621833052,5238.0
4964.0,0.08790491539081387,7536.0
2944.0,0.11302309782608697,6885.0
1199.0,0.17495412844036698,5787.0
777.0,0.24851994851994852,4934.0
898.0,0.23739420935412028,3755.0
1674.0,0.15593189964157705,27625.0
1922.0,0.2287200832466181,4487.0
1530.0,0.1803137254901961,3598.0
13429.0,0.06374488048253779,9870.0
4681.0,0.1557786797692801,11899.0
2281.0,0.10584392810170978,5881.0
18551.0,0.06256050886744649,8418.0
4645.0,0.14358880516684608,21200.0
9393.0,0.09081656552752049,8126.0
7672.0,0.061180917622523465,11133.0
8942.0,0.07645940505479759,12237.0
4515.0,0.08603100775193799,4631.0
4579.0,0.21807818300939072,5671.0
3532.0,0.08931200453001133,4770.0
2959.0,0.13456235214599527,5202.0
2924.0,0.14399794801641588,4866.0
2539.0,0.22278062229224102,4102.0
3245.0,0.11373805855161787,3695.0
1525.0,0.1451409836065574,4183.0
3318.0,0.1039873417721519,4221.0
6595.0,0.09178923426838514,3295.0
1715.0,0.1541457725947522,2812.0
1297.0,0.141526599845798,2122.0
1221.0,0.15809991809991808,2474.0
2426.0,0.09386644682605111,2430.0
2358.0,0.15727311280746395,1868.0
4363.0,0.11673160669264268,2477.0
11226.0,0.043317299127026546,6380.0
2842.0,0.18711118930330753,9758.0
3456.0,0.12257233796296296,5665.0
5054.0,0.17986149584487535,4174.0
4391.0,0.15477795490776589,3896.0
4866.0,0.10367653103164817,6107.0
4261.0,0.15662285848392396,3911.0
12058.0,0.1264961021728313,4879.0
4005.0,0.1013083645443196,6347.0
3537.0,0.1521176137970031,3815.0
4210.0,0.09401187648456058,14538.0
3047.0,0.1753659337052839,26128.0
1782.0,0.2268013468013468,5558.0
1325.0,0.2626566037735849,6293.0
3063.0,0.12171074110349331,4866.0
2325.0,0.15813333333333335,4569.0
3054.0,0.09700392927308447,5041.0
2328.0,0.14760309278350517,4332.0
6137.0,0.09245070881538212,3600.0
1564.0,0.18858695652173912,4167.0
3863.0,0.08651825006471654,2996.0
5668.0,0.039177840508115735,3745.0
1752.0,0.1304566210045662,3755.0
6584.0,0.08874696233292831,3199.0
8224.0,0.07729693579766538,4913.0
59254.0,0.05536537617713572,6270.0
11003.0,0.09568299554666909,8283.0
34363.0,0.04636789570177225,6450.0
13255.0,0.08408072425499812,9954.0
18314.0,0.06375505078082341,8394.0
9429.0,0.17766465160674516,9279.0
21355.0,0.06673846874268322,56441.0
55165.0,0.04295422822441766,9010.0
7053.0,0.12648943711895647,10183.0
8358.0,0.12653984206748026,10712.0
3962.0,0.0950555275113579,11386.0
3600.0,0.08997500000000001,12839.0
4895.0,0.10705005107252298,14849.0
3859.0,0.1330396475770925,14095.0
4166.0,0.08309889582333173,15119.0
4377.0,0.09580306145761937,16819.0
5186.0,0.09001928268414963,34180.0
4358.0,0.14515832950894905,12048.0
3781.0,0.16414705104469718,8668.0
4093.0,0.10925482531150746,5194.0
11303.0,0.0637954525347253,7053.0
4302.0,0.13573686657368667,7544.0
10334.0,0.06714147474356494,6300.0
8152.0,0.1504624631992149,9284.0
8917.0,0.15401592463833128,15041.0
56197.0,0.04374895457052867,7885.0
58255.0,0.03921259977684319,7361.0
14780.0,0.12196887686062247,19550.0
21616.0,0.0672279792746114,13147.0
5708.0,0.1595882971268395,11849.0
9520.0,0.14418172268907561,10021.0
6658.0,0.13615950735956744,8322.0
4098.0,0.15294289897510982,8676.0
4985.0,0.12795787362086258,9017.0
8786.0,0.13098224447985432,13698.0
5025.0,0.10522985074626866,11746.0
3701.0,0.12097811402323697,13626.0
3093.0,0.11624959586162302,17327.0
3341.0,0.1224154444777013,17193.0
4251.0,0.1080216419665961,16573.0
5346.0,0.10967826412270858,12713.0
4133.0,0.09195015727074764,15662.0
11339.0,0.035496957403651115,17901.0
1521.0,0.17274161735700197,5748.0
6086.0,0.12813835031219192,5388.0
3647.0,0.16323827803674254,5711.0
12433.0,0.09014236306603395,7661.0
12058.0,0.07172748382816388,12474.0
25463.0,0.11022581785335585,10461.0
26577.0,0.0741938518267675,11009.0
5039.0,0.1727168088906529,10143.0
24641.0,0.06276977395397915,10063.0
19978.0,0.09073931324456902,9950.0
11630.0,0.08780309544282029,11900.0
17555.0,0.12923155796069494,12760.0
9224.0,0.09807458803122289,13665.0
10809.0,0.10446942362845776,13856.0
16523.0,0.0815360406705804,13860.0
4709.0,0.2924633680186876,13343.0
5806.0,0.15181536341715468,12035.0
6134.0,0.09179491359634823,8583.0
3006.0,0.1628443113772455,10538.0
12350.0,0.09038623481781376,15506.0
11386.0,0.0735139645178289,8221.0
3473.0,0.1339303196084077,6981.0
3368.0,0.10195961995249406,6124.0
2381.0,0.17552288954220915,5835.0
2802.0,0.09000713775874375,6213.0
3160.0,0.09553481012658227,9426.0
11995.0,0.07573822426010839,4998.0
15200.0,0.07070855263157895,14983.0
10943.0,0.07265740656127205,16618.0
13768.0,0.077212376525276,9729.0
6558.0,0.12423452272034156,8827.0
7371.0,0.13271604938271606,9029.0
10519.0,0.16435592736952181,8271.0
15576.0,0.17492873651771956,12855.0
9970.0,0.11210732196589769,8442.0
36020.0,0.06918795113825653,10257.0
7542.0,0.13965526385574117,9902.0
4306.0,0.1468230376219229,9572.0
4968.0,0.15691626409017712,15045.0
24644.0,0.06673835416328518,6658.0
6390.0,0.16138810641627543,8915.0
3737.0,0.16610917848541612,9584.0
4275.0,0.14477894736842103,9127.0
4248.0,0.3331638418079096,10877.0
3880.0,0.25755154639175254,9977.0
4498.0,0.15709204090706982,7602.0
3854.0,0.21499740529320188,7836.0
4132.0,0.13572120038722169,6771.0
6858.0,0.09288422280548264,7681.0
7841.0,0.09700293329932407,8238.0
4680.0,0.14446581196581196,9350.0
9245.0,0.09158788534342888,8352.0
9960.0,0.09054317269076305,13589.0
4777.0,0.20519363617333056,7533.0
14704.0,0.11600244831338412,7022.0
20287.0,0.09264947996253758,8921.0
33759.0,0.06701501821736426,11945.0
13111.0,0.1767180230340935,7237.0
10378.0,0.09365484679128927,7403.0
8249.0,0.2986737786398352,9840.0
6779.0,0.3816565865171854,8802.0
6099.0,0.1794244958189867,7679.0
5642.0,0.12999822757887275,7656.0
19083.0,0.07430959492742231,9812.0
9055.0,0.07885256764218664,22076.0
4114.0,0.19850024307243558,14298.0
2183.0,0.28948236371965186,10265.0
2701.0,0.13673084042947056,5881.0
3082.0,0.11684944841012329,7228.0
5371.0,0.14043008750698194,5850.0
3001.0,0.1319026991002999,6303.0
2261.0,0.189031402034498,4578.0
8559.0,0.04353312302839117,4947.0
3079.0,0.1631406300746996,7254.0
3928.0,0.16713340122199594,5104.0
3716.0,0.2071393972012917,8664.0
7053.0,0.11356018715440239,9522.0
3623.0,0.13650289815070385,5601.0
4512.0,0.10883421985815603,5594.0
5581.0,0.1548808457265723,11805.0
5134.0,0.15769575379820802,4416.0
7828.0,0.597443791517629,5574.0
5136.0,0.3799026479750779,5126.0
5203.0,0.15339035172016144,4462.0
7261.0,0.15232474865720974,4017.0
7578.0,0.1398601214040644,4132.0
3990.0,0.1730501253132832,5206.0
6264.0,0.1210360791826309,5414.0
2547.0,0.17252453867294856,6097.0
3111.0,0.1909353905496625,6737.0
8330.0,0.07771308523409363,6672.0
3513.0,0.10766581269570169,8343.0
1931.0,0.1616882444329363,5345.0
2661.0,0.12281473130402104,4600.0
2955.0,0.08228426395939087,3720.0
5045.0,0.09998612487611497,5020.0
6229.0,0.061496227323807995,5335.0
3830.0,0.08097650130548302,4235.0
2416.0,0.19903145695364238,4971.0
1814.0,0.1959481808158765,5885.0
9015.0,0.0625812534664448,9290.0
3380.0,0.13923668639053255,3763.0
4310.0,0.18377262180974477,3651.0
5856.0,0.10376195355191256,4118.0
6404.0,0.10474859462835727,14451.0
6329.0,0.1251366724601043,4954.0
4482.0,0.12277554663096832,5119.0
6320.0,0.10555537974683545,5059.0
8330.0,0.10483433373349339,5713.0
9143.0,0.16931641693098545,5303.0
4718.0,0.167049597286986,4564.0
4115.0,0.11754070473876063,4065.0
5446.0,0.12896621373485126,4588.0
5068.0,0.14642067876874507,6772.0
3071.0,0.2639791598827743,7196.0
4756.0,0.13760513036164845,8765.0
5834.0,0.07643469317792252,8335.0
12867.0,0.038759617626486366,7157.0
3896.0,0.09555441478439425,9292.0
1651.0,0.13927316777710477,9704.0
24058.0,0.033786266522570454,4450.0
15864.0,0.03949949571356531,7246.0
4360.0,0.13594495412844038,10388.0
9961.0,0.11041260917578556,9893.0
15140.0,0.0743652575957728,13714.0
12538.0,0.0794656245015154,9011.0
8058.0,0.11819310002482006,15443.0
12450.0,0.12854779116465864,9970.0
35966.0,0.07926708558082633,8148.0
8727.0,0.1458164317634926,8718.0
7429.0,0.21292502355633328,7654.0
14212.0,0.09654235857022235,10438.0
20847.0,0.07752098623303112,9477.0
6880.0,0.22448546511627906,7681.0
7549.0,0.12249834415154325,8129.0
9099.0,0.1338498736124849,10318.0
8793.0,0.09847037416126464,10271.0
6131.0,0.13563692709182842,11056.0
3374.0,1.0883906342620036,10880.0
2615.0,1.2623632887189293,7713.0
3315.0,0.12001508295625943,6103.0
3438.0,0.09565735892961023,5315.0
3452.0,0.1136790266512167,5017.0
5005.0,0.09350649350649351,6992.0
4161.0,0.09570295602018745,12439.0
3568.0,0.08920964125560539,4427.0
14742.0,0.07787749287749288,4963.0
15831.0,0.19316467689975364,9719.0
11719.0,0.18712518132946498,11625.0
4960.0,0.1682116935483871,11776.0
18556.0,0.12302220306100453,7850.0
7341.0,0.15588475684511646,8790.0
45330.0,0.0633569380101478,14795.0
60572.0,0.059731063857888136,18416.0
30330.0,0.0647316188592153,35218.0
15302.0,0.07681610247026532,44030.0
15267.0,0.08577258138468592,12937.0
4561.0,0.18427537820653367,7242.0
8247.0,0.10964593185400752,8912.0
7984.0,0.17034694388777555,9951.0
8966.0,0.06787307606513494,9530.0
3219.0,0.3434327430879155,10400.0
5794.0,0.11353986882982396,10375.0
3870.0,0.10559173126614987,7049.0
4351.0,0.15174442656860493,8666.0
2926.0,0.12728639781271361,5038.0
18346.0,0.0664057560231113,4040.0
2731.0,0.10681801537898207,6404.0
2578.0,0.14232350659425913,7164.0
3437.0,0.10962176316555135,6472.0
2320.0,0.16122844827586208,4833.0
2833.0,0.4545358277444405,5070.0
9990.0,0.11554954954954955,8828.0
9324.0,0.12335156585156587,7693.0
10349.0,0.08694753116243116,11021.0
29483.0,0.09372892853508802,12223.0
16353.0,0.1472188589249679,19472.0
24190.0,0.0906572964034725,11841.0
11753.0,0.11643240023823705,12832.0
8867.0,0.13948122251043193,11901.0
9936.0,0.12024255233494364,11966.0
13047.0,0.07799187552694105,12159.0
6864.0,0.09879662004662004,9334.0
4836.0,0.1584181141439206,10645.0
3560.0,0.18666853932584268,5398.0
6069.0,0.12418849892898337,5627.0
3613.0,0.15039579296983116,6852.0
4000.0,0.10043,7405.0
3825.0,0.11601307189542484,5299.0
2844.0,0.12457805907172996,4649.0
2315.0,0.1754168466522678,4133.0
45618.0,0.026291814634574074,4685.0
35327.0,0.03176465592889292,8162.0
20098.0,0.05017016618569012,14420.0
2965.0,0.14574030354131534,7588.0
7598.0,0.1231363516714925,5999.0
15368.0,0.06683563248308173,12394.0
9346.0,0.09075861331050718,9836.0
12143.0,0.10405995223585604,9685.0
8571.0,0.12886711002216777,10350.0
38657.0,0.06157746333135008,8422.0
5941.0,0.15077428042417101,8502.0
14380.0,0.10681223922114047,9243.0
18326.0,0.07981719960711557,16993.0
7687.0,0.09769741121373748,10449.0
7196.0,0.12792245692051138,8773.0
14878.0,0.04759443473585159,8831.0
11268.0,0.061090699325523606,10697.0
4292.0,0.12816868592730662,11888.0
7226.0,0.10433434818710212,10720.0
3757.0,0.19504924141602342,12820.0
5725.0,0.12825502183406112,13098.0
4697.0,0.08514583776878859,14668.0
20764.0,0.03568098632248122,22966.0
39335.0,0.027869327570865642,5932.0
2083.0,0.15239078252520405,6351.0
3006.0,0.13226546906187625,7335.0
2918.0,0.21222412611377656,5751.0
1929.0,0.18311560393986523,6839.0
5924.0,0.10915428764348413,7582.0
9022.0,0.11265018842828642,14101.0
24308.0,0.10607248642422247,9966.0
12713.0,0.10718319830095177,11887.0
9652.0,0.09021549937836718,10494.0
5657.0,0.14738377231748276,9270.0
34734.0,0.061665515057292564,6475.0
19832.0,0.06263059701492536,7391.0
7592.0,0.10527397260273973,6608.0
18073.0,0.07563271178000333,7513.0
5137.0,0.20898384270975276,11043.0
7872.0,0.1463236788617886,6828.0
6228.0,0.10776011560693642,10653.0
3370.0,0.13190504451038576,8016.0
2379.0,0.17426229508196722,9164.0
3020.0,0.13264900662251655,6900.0
6126.0,0.08306398955272609,8360.0
1910.0,0.207,8901.0
4269.0,0.10245022253455142,5193.0
2187.0,0.15906721536351165,6603.0
2283.0,0.14326325010950502,7344.0
1510.0,0.23655629139072848,6134.0
3301.0,0.11999091184489548,7409.0
2428.0,0.11684102141680396,7270.0
2058.0,0.16401360544217689,7433.0
6678.0,0.0979424977538185,9648.0
3669.0,0.190874897792314,7037.0
7723.0,0.12769001683283698,7367.0
3633.0,0.11950178915496834,6921.0
6912.0,0.1491333912037037,7957.0
5552.0,0.1693029538904899,13047.0
15828.0,0.14954068738943643,12558.0
4891.0,0.11861991412799018,5253.0
3335.0,0.19354122938530735,4764.0
2941.0,0.24081264875892555,4428.0
2213.0,0.16697243560777225,4090.0
6831.0,0.17049187527448398,4946.0
3024.0,0.13412698412698412,6538.0
3436.0,0.18551804423748547,6548.0
7336.0,0.05704198473282442,5374.0
1629.0,0.1823695518723143,6507.0
2152.0,0.08327602230483272,4234.0
2393.0,0.09389051399916423,3602.0
2285.0,0.1335492341356674,3446.0
1537.0,0.22396877033181523,3922.0
1314.0,0.18055555555555555,3687.0
2622.0,0.09792906178489702,3474.0
1549.0,0.16972885732730797,3054.0
6837.0,0.12252303641948224,4444.0
4759.0,0.11271275478041605,6345.0
2993.0,0.22072836618777147,6334.0
5083.0,0.1728349399960653,8003.0
4476.0,0.18242627345844503,5594.0
4679.0,0.13761914939089548,4802.0
4464.0,0.13388440860215053,4429.0
4694.0,0.17810609288453344,6477.0
7216.0,0.10656873614190687,5093.0
5698.0,0.17608108108108106,7608.0
3537.0,0.21782301385354821,4611.0
4130.0,0.1578910411622276,4502.0
2229.0,0.271049798115747,4867.0
3137.0,0.14296461587503986,6984.0
1626.0,0.22928044280442805,5460.0
2162.0,0.26395467160037,5135.0
3341.0,0.11845255911403771,4636.0
2754.0,0.15070079883805373,5757.0
5232.0,0.09861429663608563,3922.0
3925.0,0.07031337579617834,3346.0
2728.0,0.18128299120234606,3518.0
2802.0,0.12312276945039258,4720.0
2096.0,0.28854961832061066,4755.0
3398.0,0.11542083578575632,5254.0
4596.0,0.19154699738903394,4935.0
26753.0,0.12465218853960304,26275.0
10242.0,0.16048428041398166,7309.0
8488.0,0.11120169651272384,8516.0
7823.0,0.18295155311261665,8162.0
9259.0,0.1425251107030997,6578.0
61116.0,0.06472789449571306,14643.0
15518.0,0.09084675860291275,8750.0
11938.0,0.112899983246775,9094.0
17787.0,0.06543149491201439,10146.0
7412.0,0.0892701025364274,12154.0
13920.0,0.05284913793103448,10584.0
9969.0,0.08880028087069916,15104.0
6719.0,0.09114302723619586,13370.0
7459.0,0.07495508781337981,9500.0
3576.0,0.1365576062639821,8334.0
7817.0,0.1047473455289753,8836.0
3955.0,0.13381795195954488,9107.0
1692.0,0.15122340425531916,6544.0
2267.0,0.13419497132774594,6255.0
5177.0,0.06781533706779988,7024.0
2328.0,0.10817439862542956,8797.0
5246.0,0.06803850552802135,8729.0
3355.0,0.28241728763040236,8119.0
4263.0,0.15024865118461178,7339.0
10691.0,0.08932747170517258,7829.0
11625.0,0.17944602150537634,8002.0
14649.0,0.09013038432657519,7458.0
15642.0,0.12430187955504411,6529.0
43554.0,0.0818129218900675,12283.0
4287.0,0.20781432236995567,9665.0
6554.0,0.12266249618553554,11150.0
19146.0,0.16026637417737385,13519.0
13970.0,0.14770937723693628,10047.0
7079.0,0.1617092809718887,11363.0
3017.0,0.183705667882002,7332.0
2364.0,0.1762648054145516,8227.0
14021.0,0.13478567862491975,6954.0
22504.0,0.08526173124777818,7335.0
11898.0,0.043406454866364096,8137.0
12997.0,0.033755482034315616,12068.0
5298.0,0.09501321253303133,9740.0
4255.0,0.10437132784958872,8165.0
3313.0,0.18549351041352247,6309.0
2017.0,0.18634110064452158,7134.0
3604.0,0.09370976692563819,6422.0
3658.0,0.18772006560962273,5921.0
3685.0,0.13504206241519673,4346.0
10702.0,0.09973649785086901,5984.0
18881.0,0.0814072347862931,11225.0
7836.0,0.10460311383358856,12306.0
12839.0,0.2531918373705117,10204.0
10917.0,0.11160483649354219,10642.0
53896.0,0.06202816535549948,13584.0
7509.0,0.12105473431881741,13320.0
16743.0,0.07736068804873679,12702.0
9972.0,0.17052446851183314,11826.0
12075.0,0.08937225672877848,12086.0
13213.0,0.09313252100204344,16188.0
5436.0,0.1530132450331126,12017.0
5250.0,0.15158476190476192,9652.0
5216.0,0.1308282208588957,9995.0
5271.0,0.13350977044204138,8532.0
6031.0,0.11758912286519647,8703.0
2442.0,0.14597461097461098,8533.0
5983.0,0.08944008022731072,6291.0
2543.0,0.3315847424302006,6622.0
2978.0,0.11609133646742781,5687.0
2830.0,0.1656007067137809,7438.0
2570.0,0.15030350194552528,6073.0
3011.0,0.12548987047492527,4768.0
3028.0,0.197998678996037,5928.0
5679.0,0.1281845395316077,7462.0
7607.0,0.10225844616800316,9362.0
9442.0,0.08485490362211397,6601.0
32804.0,0.07597549079380564,12803.0
21644.0,0.09096978377379412,18407.0
9148.0,0.16482509838216003,16194.0
12822.0,0.12959444704414289,16235.0
7281.0,0.13631231973629995,10136.0
32662.0,0.08674667809687099,9754.0
15443.0,0.1197396878844784,11627.0
7420.0,0.12256469002695417,9064.0
8708.0,0.09655374368396875,10701.0
6804.0,0.12506760728982952,10723.0
5410.0,0.12535674676524952,10212.0
32490.0,0.042198214835333946,13223.0
13967.0,0.05826662848142049,16163.0
2327.0,0.12225182638590461,34158.0
4325.0,0.08478612716763005,10579.0
3624.0,0.14450055187637967,6616.0
5112.0,0.10877347417840375,5216.0
12274.0,0.049494052468632886,5527.0
2359.0,0.14160661297159813,5983.0
2770.0,0.19887003610108303,8663.0
2577.0,0.4653201396973225,10721.0
47478.0,0.0471058174312313,9297.0
10275.0,0.08575766423357664,10185.0
26183.0,0.054869953786808236,12596.0
6289.0,0.17550325965972333,11263.0
6455.0,0.18713090627420606,6861.0
17145.0,0.08315602216389618,8357.0
53663.0,0.059326351489853345,9495.0
16958.0,0.07587982073357707,10372.0
17987.0,0.07942736420748318,7869.0
29583.0,0.07448602237771693,15936.0
15170.0,0.06258668424522083,13931.0
5346.0,0.13488589599700712,12352.0
4825.0,0.10772227979274611,12990.0
3792.0,0.10300105485232067,10885.0
3175.0,0.1494551181102362,11684.0
2449.0,0.2013556553695386,10061.0
2134.0,0.28981724461105907,11592.0
3025.0,0.1507801652892562,9702.0
1598.0,0.16314142678347934,7980.0
2052.0,0.13626218323586745,6920.0
3421.0,0.11771996492253728,8066.0
1171.0,0.18084543125533734,7890.0
3033.0,0.1271018793273986,6861.0
5572.0,0.06907573582196698,8279.0
3499.0,0.13206630465847385,5623.0
7544.0,0.23431998939554613,9207.0
3610.0,0.2183601108033241,5863.0
4880.0,0.1546639344262295,8077.0
3825.0,0.1622692810457516,5753.0
10561.0,0.06037875201212006,6604.0
2859.0,0.19222805176635188,7555.0
4136.0,0.2750531914893617,10660.0
3904.0,0.40924180327868853,4786.0
8420.0,0.12087529691211402,5034.0
3663.0,0.12566748566748567,6078.0
2441.0,0.1464358869315854,7834.0
2269.0,0.17577346848832084,5084.0
3160.0,0.1644746835443038,4650.0
2624.0,0.14934451219512196,5659.0
3540.0,0.14139265536723164,5245.0
3120.0,0.1528044871794872,4679.0
21161.0,0.030680497140966875,6046.0
1752.0,0.20577054794520547,4789.0
1819.0,0.23781748213304013,3154.0
1435.0,0.24400696864111496,2831.0
1607.0,0.23281269446172992,2944.0
10438.0,0.06419812224564093,3195.0
6297.0,0.07064951564236938,13207.0
1669.0,0.26524266027561416,4227.0
4330.0,0.14456812933025404,6836.0
5099.0,0.13070994312610315,6671.0
4255.0,0.1443548766157462,7040.0
3723.0,0.22780284716626378,6986.0
5153.0,0.12065398796817388,6418.0
4212.0,0.2040622032288699,6492.0
9274.0,0.09166918266120336,6336.0
8737.0,0.08137003548128648,6021.0
12466.0,0.06682656826568266,6198.0
5508.0,0.10502541757443719,12515.0
2834.0,0.14082568807339452,8164.0
5173.0,0.10834912043301759,12885.0
3337.0,0.20077614623913695,6788.0
3842.0,0.15823269130661113,21618.0
2023.0,0.30817597627286214,5577.0
4633.0,0.14521260522339735,5649.0
2580.0,0.17997286821705424,5430.0
3292.0,0.12945929526123937,4682.0
1554.0,0.17633848133848132,3304.0
1260.0,0.1947222222222222,4965.0
2751.0,0.12954198473282444,39877.0
3119.0,0.09197178582879129,3634.0
8724.0,0.06836428243924805,4498.0
6488.0,0.10109124537607891,5776.0
44977.0,0.04598928341152145,15326.0
16970.0,0.08295992928697701,8367.0
10348.0,0.14974584460765364,7921.0
11438.0,0.14914408113306524,8193.0
9079.0,0.19345963211807468,12923.0
43091.0,0.09979786962474764,11042.0
14272.0,0.12221692825112107,10297.0
19603.0,0.07128755802683263,19599.0
12905.0,0.1315629600929872,14031.0
7998.0,0.15423980995248812,11430.0
7174.0,0.11769724003345414,11534.0
5956.0,0.1437357286769644,11727.0
5039.0,0.14399682476681883,9510.0
7356.0,0.10918977705274606,7691.0
4934.0,0.148694770976895,10603.0
3641.0,0.10501785223839605,8237.0
4419.0,0.2354921928038018,6525.0
4973.0,0.11183993565252362,6260.0
2564.0,0.1603315132605304,6613.0
1574.0,0.17536213468869122,3680.0
3093.0,0.13624959586162302,5053.0
3800.0,0.14199473684210528,4340.0
3061.0,0.1891440705651748,4275.0
7415.0,0.11402292650033716,3834.0
9825.0,0.09298727735368957,12755.0
74309.0,0.05391715673740732,8611.0
12727.0,0.10389408344464524,16032.0
9770.0,0.13024257932446265,22632.0
9278.0,0.13147122224617375,13192.0
5254.0,0.16531594975256947,9505.0
26885.0,0.06858657243816255,6685.0
27527.0,0.08663239728266793,13291.0
16733.0,0.05669336042550648,12087.0
15513.0,0.06148585057693547,10373.0
14071.0,0.11873854026010944,11626.0
10422.0,0.11221358664363845,17703.0
4700.0,0.19277446808510637,14398.0
5162.0,0.14975009686168153,14098.0
3720.0,0.17350806451612905,13759.0
4452.0,0.14035265049415993,13216.0
5435.0,0.09443054277828887,11319.0
3975.0,0.10426918238993711,10328.0
4657.0,0.14694438479707966,9292.0
6503.0,0.22886360141473167,11062.0
27998.0,0.03162797342667333,10659.0
4120.0,0.1347985436893204,8532.0
13015.0,0.045249327698809065,8169.0
24652.0,0.034557845205257176,21079.0
35708.0,0.08738910048168477,15331.0
5156.0,0.20438324282389447,30187.0
5232.0,0.2229051987767584,16549.0
4444.0,0.24083933393339332,14701.0
48218.0,0.07026587581401136,12273.0
8767.0,0.1617828219459336,16329.0
10423.0,0.13060922958841023,12100.0
14812.0,0.1177349446394815,10294.0
7848.0,0.11641819571865443,9502.0
4717.0,0.1341509433962264,10384.0
3296.0,0.21756978155339807,8218.0
6379.0,0.13594764069603388,9101.0
3619.0,0.19024868748273002,7127.0
3174.0,0.23357592942659106,8179.0
2896.0,0.23872237569060775,7830.0
4559.0,0.14478613731081377,8286.0
2272.0,0.2601980633802817,7529.0
1867.0,0.1777771826459561,6011.0
7448.0,0.0764111170784103,5078.0
3046.0,0.16627380170715694,6749.0
2538.0,0.17135539795114263,4642.0
6348.0,0.09262129804662887,5968.0
2340.0,0.29178205128205126,5042.0
4935.0,0.19334549138804458,6599.0
5994.0,0.15511678345011679,9255.0
7262.0,0.1981024511153952,9109.0
4491.0,0.1937430416388332,6415.0
35143.0,0.12333067751757107,6185.0
8345.0,0.22723187537447573,9525.0
7475.0,0.14468896321070235,6527.0
10382.0,0.09673473319206319,7601.0
11408.0,0.08332836605890603,9552.0
14259.0,0.07059401080019637,10710.0
3102.0,0.19606705351386203,9439.0
3809.0,0.3486164347597795,8476.0
2823.0,0.28146652497343255,7654.0
3032.0,0.2758047493403694,7789.0
3913.0,0.2616304625606951,6195.0
